id,cruzamento_upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb,raw_data,created_at
4665,11,115,431,DEVOLUCAO DESC. MULTAS TRANSITO,2920-Reembolsos diversos,ok,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DEVOLUCAO DESC. MULTAS TRANSITO"", ""CodigoEvento"": ""431"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""ok"", ""Natureza E-social"": ""2920-Reembolsos diversos""}",2026-03-27 16:02:12.212327
4666,11,116,439,HORAS EXTRAS 100% MES ANTERIOR,1003-Horas extraordinárias,OK,-,Verificar informações para bloco na rescisão ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 100% MES ANTERIOR"", ""CodigoEvento"": ""439"", ""OBSERVAÇÃO "": ""Verificar informações para bloco na rescisão "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-27 16:02:12.212327
4667,11,117,441,HORAS EXTRAS 50% MES ANTERIOR,1003-Horas extraordinárias,OK,-,Verificar informações para bloco na rescisão ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% MES ANTERIOR"", ""CodigoEvento"": ""441"", ""OBSERVAÇÃO "": ""Verificar informações para bloco na rescisão "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-27 16:02:12.212327
4668,11,118,444,DIF. VA E VR - CCT,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. VA E VR - CCT"", ""CodigoEvento"": ""444"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-27 16:02:12.212327
4669,11,119,449,GRATIFICACAO,1211-Gratificações,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""GRATIFICACAO"", ""CodigoEvento"": ""449"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-27 16:02:12.212327
4670,11,120,457,ADIC. NOTURNO C/20%,1205-Adicional noturno,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO C/20%"", ""CodigoEvento"": ""457"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-27 16:02:12.212327
4671,11,121,459,13 SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""13 SALARIO"", ""CodigoEvento"": ""459"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4672,11,122,462,DESC H EXTRAS 50% - MES ANT,1003-Horas extraordinárias,OK,-,Verificar informações para bloco na rescisão ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC H EXTRAS 50% - MES ANT"", ""CodigoEvento"": ""462"", ""OBSERVAÇÃO "": ""Verificar informações para bloco na rescisão "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-27 16:02:12.212327
4673,11,123,464,DIF. 13º SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. 13º SALARIO"", ""CodigoEvento"": ""464"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4674,11,124,465,DIF. 13º SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. 13º SALARIO"", ""CodigoEvento"": ""465"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4675,11,125,469,13º SALARIO S/SALARIO MATERNIDADE,4051-Salário maternidade – 13° salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""13º SALARIO S/SALARIO MATERNIDADE"", ""CodigoEvento"": ""469"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""4051-Salário maternidade – 13° salário""}",2026-03-27 16:02:12.212327
4676,11,126,470,13º SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""13º SALARIO"", ""CodigoEvento"": ""470"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4677,11,127,478,ARTIGO 477,6106-Multa do art. 477 da CLT,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ARTIGO 477"", ""CodigoEvento"": ""478"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6106-Multa do art. 477 da CLT""}",2026-03-27 16:02:12.212327
4678,11,128,479,INDENIZACAO ARTº 479,6104-Indenização do art. 479 da CLT,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""INDENIZACAO ARTº 479"", ""CodigoEvento"": ""479"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6104-Indenização do art. 479 da CLT""}",2026-03-27 16:02:12.212327
4679,11,129,480,ADIC. S/13º SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. S/13º SALARIO"", ""CodigoEvento"": ""480"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4680,11,130,481,ADIC. 13º SALARIO S/AVISO PREVIO,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ADIC. 13º SALARIO S/AVISO PREVIO"", ""CodigoEvento"": ""481"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6001-13º salário relativo ao aviso-prévio indenizado""}",2026-03-27 16:02:12.212327
4681,11,131,482,ADIC. PERICULOSIDADE S/2ª PARCELA 13º SALARIO,5001-13º salário,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. PERICULOSIDADE S/2ª PARCELA 13º SALARIO"", ""CodigoEvento"": ""482"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-27 16:02:12.212327
4682,11,132,483,F.G.T.S. MES ANTERIOR,9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""F.G.T.S. MES ANTERIOR"", ""CodigoEvento"": ""483"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9908-FGTS - depósito""}",2026-03-27 16:02:12.212327
4683,11,133,488,DIF. VALE REFEICAO,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. VALE REFEICAO"", ""CodigoEvento"": ""488"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-27 16:02:12.212327
4774,11,224,741,"ADIC. NOTURNO 22,50%",1205-Adicional noturno,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50%"", ""CodigoEvento"": ""741"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-27 16:02:12.212327
4684,11,134,490,DIF. ASSISTENCIA MEDICA,1405-Assistência médica,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DIF. ASSISTENCIA MEDICA"", ""CodigoEvento"": ""490"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1405-Assistência médica""}",2026-03-27 16:02:12.212327
4685,11,135,499,DIF. VALE-TRANSPORTE,1810-Transporte,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DIF. VALE-TRANSPORTE"", ""CodigoEvento"": ""499"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1810-Transporte""}",2026-03-27 16:02:12.212327
4686,11,136,502,DESC. ATRASO/FALTA HORAS,9209-Faltas ou atrados,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ATRASO/FALTA HORAS"", ""CodigoEvento"": ""502"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9209-Faltas ou atrados""}",2026-03-27 16:02:12.212327
4687,11,137,505,DESC. ATRASOS/SAIDAS ANTECIPADAS,9209-Faltas ou atrados,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ATRASOS/SAIDAS ANTECIPADAS"", ""CodigoEvento"": ""505"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9209-Faltas ou atrados""}",2026-03-27 16:02:12.212327
4688,11,138,506,DESC. ATRASOS/SAIDAS MES ANTERIOR,9209-Faltas ou atrados,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ATRASOS/SAIDAS MES ANTERIOR"", ""CodigoEvento"": ""506"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9209-Faltas ou atrados""}",2026-03-27 16:02:12.212327
4689,11,139,507,DESC. D.S.R. MES ANTERIOR,9210-DSR s/faltas e atrasos,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. D.S.R. MES ANTERIOR"", ""CodigoEvento"": ""507"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9210-DSR s/faltas e atrasos""}",2026-03-27 16:02:12.212327
4690,11,140,510,DESC. DEVOL.PAGTO A MAIOR,9290-Desconto de pagamento indevido em meses anteriores,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. DEVOL.PAGTO A MAIOR"", ""CodigoEvento"": ""510"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9290-Desconto de pagamento indevido em meses anteriores""}",2026-03-27 16:02:12.212327
4691,11,141,511,DESC. DIF.DISSIDIO,9290-Desconto de pagamento indevido em meses anteriores,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. DIF.DISSIDIO"", ""CodigoEvento"": ""511"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9290-Desconto de pagamento indevido em meses anteriores""}",2026-03-27 16:02:12.212327
4692,11,142,519,DESC. CONTRIB. ASSISTENCIAL LABORAL,9232-Contribuição Sindical – Assistencial,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL LABORAL"", ""CodigoEvento"": ""519"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical – Assistencial""}",2026-03-27 16:02:12.212327
4693,11,143,521,DESC. AVISO PREVIO,6901-Desconto do aviso-prévio,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. AVISO PREVIO"", ""CodigoEvento"": ""521"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6901-Desconto do aviso-prévio""}",2026-03-27 16:02:12.212327
4694,11,144,525,DESC. PGTO. ANTECIPADO,9200-Desconto de Adiantamentos,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PGTO. ANTECIPADO"", ""CodigoEvento"": ""525"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9200-Desconto de Adiantamentos""}",2026-03-27 16:02:12.212327
4695,11,145,530,DESC. VALE-TRANSP DISSIDIO 6%,9216-Desconto de vale-transporte,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. VALE-TRANSP DISSIDIO 6%"", ""CodigoEvento"": ""530"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-27 16:02:12.212327
4696,11,146,540,DESC. SALDO NEGATIVO,2930-Insuficiência de saldo,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. SALDO NEGATIVO"", ""CodigoEvento"": ""540"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""2930-Insuficiência de saldo""}",2026-03-27 16:02:12.212327
4697,11,147,541,DESC. ARREDONDAMENTO,2999-Arredondamentos,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ARREDONDAMENTO"", ""CodigoEvento"": ""541"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""2999-Arredondamentos""}",2026-03-27 16:02:12.212327
4698,11,148,544,DESC. DIVERSOS,9299-Outros descontos,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. DIVERSOS"", ""CodigoEvento"": ""544"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-27 16:02:12.212327
4699,11,149,546,DESC. ADIANT. NORMAL (FORAMES),9200-Desconto de Adiantamentos,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ADIANT. NORMAL (FORAMES)"", ""CodigoEvento"": ""546"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9200-Desconto de Adiantamentos""}",2026-03-27 16:02:12.212327
4700,11,150,547,DESC. ESTACIONAMENTO,9299-Outros descontos,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ESTACIONAMENTO"", ""CodigoEvento"": ""547"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-27 16:02:12.212327
4701,11,151,548,DESC. VR NAO UTILIZADO,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VR NAO UTILIZADO"", ""CodigoEvento"": ""548"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-27 16:02:12.212327
4702,11,152,550,DESC. PAGTO. INDEVIDO,9299-Outros descontos,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. PAGTO. INDEVIDO"", ""CodigoEvento"": ""550"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-27 16:02:12.212327
4703,11,153,552,DESC. CONTRIB. ASSISTENCIAL LABORAL,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL LABORAL"", ""CodigoEvento"": ""552"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical – Assistencial""}",2026-03-27 16:02:12.212327
4704,11,154,554,DESC. 13º SALARIO,9214-13° salário – desconto de adiantamento,OK,Rubrica com inconsistência de INSS e IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de INSS e IRRF"", ""Nome Evento"": ""DESC. 13º SALARIO"", ""CodigoEvento"": ""554"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9214-13° salário – desconto de adiantamento""}",2026-03-27 16:02:12.212327
4705,11,155,555,DESC. 13º SALARIO ANTECIPADO,9214-13° salário – desconto de adiantamento,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. 13º SALARIO ANTECIPADO"", ""CodigoEvento"": ""555"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9214-13° salário – desconto de adiantamento""}",2026-03-27 16:02:12.212327
4749,11,199,658,DESC. PENSAO ALIM S/ Férias,9213-Pensão alimentícia,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. PENSAO ALIM S/ Férias"", ""CodigoEvento"": ""658"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-27 16:02:12.212327
4706,11,156,556,DESC. MEDIAS ANTECIPACAO 13º SALARIO,9214-13° salário – desconto de adiantamento,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. MEDIAS ANTECIPACAO 13º SALARIO"", ""CodigoEvento"": ""556"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9214-13° salário – desconto de adiantamento""}",2026-03-27 16:02:12.212327
4707,11,157,558,DESC. ANTEC. ADIC. INSALUBRIDADE S/13º 1ª PARCELA,9214-13° salário – desconto de adiantamento,OK ,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ANTEC. ADIC. INSALUBRIDADE S/13º 1ª PARCELA"", ""CodigoEvento"": ""558"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK "", ""Natureza E-social"": ""9214-13° salário – desconto de adiantamento""}",2026-03-27 16:02:12.212327
4708,11,158,564,DESC. 2ª VIA CARTAO ALIMENTACAO,9299-Outros descontos,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. 2ª VIA CARTAO ALIMENTACAO"", ""CodigoEvento"": ""564"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-27 16:02:12.212327
4709,11,159,566,DESC. I.N.S.S.,9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. I.N.S.S."", ""CodigoEvento"": ""566"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9201-Contribuição Previdenciária""}",2026-03-27 16:02:12.212327
4710,11,160,570,DESC. I.R.F.,9203-Imposto de renda retido na fonte,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. I.R.F."", ""CodigoEvento"": ""570"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9203-Imposto de renda retido na fonte""}",2026-03-27 16:02:12.212327
4711,11,161,571,DESC. I.R.F. S/FERIAS,9203-Imposto de renda retido na fonte,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. I.R.F. S/FERIAS"", ""CodigoEvento"": ""571"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9203-Imposto de renda retido na fonte""}",2026-03-27 16:02:12.212327
4712,11,162,572,DESC. I.R.F. S/13º SALARIO,9203-Imposto de renda retido na fonte,OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. I.R.F. S/13º SALARIO"", ""CodigoEvento"": ""572"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9203-Imposto de renda retido na fonte""}",2026-03-27 16:02:12.212327
4713,11,163,575,DESC. CONTRIB. ASSISTENCIAL - SINDMAN,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL - SINDMAN"", ""CodigoEvento"": ""575"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical – Assistencial""}",2026-03-27 16:02:12.212327
4714,11,164,578,DESC. VALE LANCHE NAO UTILIZADO,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",OK,-,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE LANCHE NAO UTILIZADO"", ""CodigoEvento"": ""578"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-27 16:02:12.212327
4715,11,165,580,INDENIZACAO ARTº 480,6904-Multa prevista no art. 480 da CLT,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""INDENIZACAO ARTº 480"", ""CodigoEvento"": ""580"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6904-Multa prevista no art. 480 da CLT""}",2026-03-27 16:02:12.212327
4716,11,166,582,DESC. CONTRIB. COL. LAB. SINTACLUNS,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. COL. LAB. SINTACLUNS"", ""CodigoEvento"": ""582"", ""OBSERVAÇÃO "": """", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical – Assistencial""}",2026-03-27 16:02:12.212327
